documents,llm_responses,actual_labels,complete_responses
Why did the app deny my top up?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-7170f11d-da8f-42b3-8f30-203b2f4f944d', created=1739133681, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=648, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
please tell me why my top-up failed.,"The intent is **top_up_failed**.

The sentence explicitly asks for the reason behind a failed top-up.  Keywords like ""top-up"" and ""failed"" directly point to this specific intent.  While other intents relate to money transfers, none address the specific failure of adding funds to the account.
",59,"ModelResponse(id='chatcmpl-9a713182-188c-414b-ac18-377b82a5ce69', created=1739133682, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='The intent is **top_up_failed**.\n\nThe sentence explicitly asks for the reason behind a failed top-up.  Keywords like ""top-up"" and ""failed"" directly point to this specific intent.  While other intents relate to money transfers, none address the specific failure of adding funds to the account.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=66, prompt_tokens=649, total_tokens=715, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
My top-up isn't working.,"top_up_failed
",59,"ModelResponse(id='chatcmpl-6a2f660d-f057-404b-b78d-848674a18d3d', created=1739133684, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=648, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
I attempted to top up but the app denied it.,"top_up_failed
",59,"ModelResponse(id='chatcmpl-7bde9543-a66a-49a4-9532-72ccd67b96ed', created=1739133684, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=650, total_tokens=656, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
What reason did my top-up fail for?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-57532553-20d6-4f90-8a44-e27948c7336e', created=1739133685, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=649, total_tokens=655, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Why didn`t my topup go through?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-3e9361a6-5361-4c21-9a86-bdb32b7959fc', created=1739133685, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=649, total_tokens=655, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
How can I check to see if my top-up worked?,"verify_top_up
",59,"ModelResponse(id='chatcmpl-8389e011-439e-4e54-8aa6-f876ff6f381d', created=1739133686, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='verify_top_up\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=652, total_tokens=658, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
My top up didn't work.,"top_up_failed
",59,"ModelResponse(id='chatcmpl-f77b4d33-daa1-451b-9ec5-20337e53b8f0', created=1739133687, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=647, total_tokens=653, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
My top up failed.,"top_up_failed
",59,"ModelResponse(id='chatcmpl-d871e633-fbfe-44b3-84a4-5608d0d7cbab', created=1739133687, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=644, total_tokens=650, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Why would my topup not go through?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-63f72071-4129-4c78-aad7-20d1edc61731', created=1739133688, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=648, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Why caused my top up to not work?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-6c9c79ca-540a-4136-b3ce-045b838acff0', created=1739133688, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=648, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Why did my top up not work?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-63d9144b-fec3-4a13-ba7f-4892f8d0b677', created=1739133689, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=647, total_tokens=653, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Why was my top-up unsuccessful?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-b28c4d59-2bca-4230-bc55-45690dc439c5', created=1739133690, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=647, total_tokens=653, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
My funding to my card didn't go through.,"top_up_failed
",59,"ModelResponse(id='chatcmpl-2ad8dd74-3ff7-4bbc-b028-1d94e79ff66e', created=1739133690, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=650, total_tokens=656, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
I need to know why my credit card was declined for top up? What is the deal here and why did it not go through?,"declined_card_payment 
",59,"ModelResponse(id='chatcmpl-593b9d0e-04bd-4168-b8ea-3f02addb0d57', created=1739133691, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='declined_card_payment \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=8, prompt_tokens=666, total_tokens=674, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
I topped up but the app did not accept it.,"top_up_failed
",59,"ModelResponse(id='chatcmpl-833fc1ba-759c-41bf-b451-19cc53326a5a', created=1739133691, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=650, total_tokens=656, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
The app denied my top-up,"`top_up_failed`
",59,"ModelResponse(id='chatcmpl-2091a4a3-1020-4e58-a1fb-84cf6086ab24', created=1739133692, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='`top_up_failed`\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=8, prompt_tokens=646, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
I think my top up did not work,"top_up_failed
",59,"ModelResponse(id='chatcmpl-f92e8a2e-fba7-4c1a-a0b9-be776ae0e7ce', created=1739133693, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=647, total_tokens=653, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
My top up was denied in the app.,"top_up_failed
",59,"ModelResponse(id='chatcmpl-e108b97c-aa77-43f0-8eba-64715dc1abee', created=1739133693, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=648, total_tokens=654, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
Can you tell me if my pop-up went through?,"pending_top_up
",59,"ModelResponse(id='chatcmpl-b655882b-7db7-44a4-892c-4135daa2d2c8', created=1739133694, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='pending_top_up\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=651, total_tokens=657, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
can you check why I wasn't able to top up?,"top_up_failed
",59,"ModelResponse(id='chatcmpl-8f3f1c0b-b9c4-4ac2-ac67-149d710ee4d7', created=1739133695, model='gemini-1.5-pro-latest', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='top_up_failed\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=6, prompt_tokens=652, total_tokens=658, completion_tokens_details=None, prompt_tokens_details=None), vertex_ai_grounding_metadata=[], vertex_ai_safety_results=[], vertex_ai_citation_metadata=[])"
