documents,llm_responses,actual_labels,complete_responses,extracted_labels
Why couldn't I do a transfer to a beneficiary?,"The sentence ""Why couldn't I do a transfer to a beneficiary?"" belongs to the category: 'beneficiary_not_allowed'.",7,"id='8cdaa5a698588c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102320 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5956509869834621000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Why couldn\'t I do a transfer to a beneficiary?"" belongs to the category: \'beneficiary_not_allowed\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=551, completion_tokens=26, total_tokens=577)",7
Why would i not be able to do a transfer to a beneficiary?,"The sentence ""Why would I not be able to do a transfer to a beneficiary"" belongs to the category: 'beneficiary_not_allowed'.",7,"id='8cdaa5ae9ecd8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102321 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=7092209288660401000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Why would I not be able to do a transfer to a beneficiary"" belongs to the category: \'beneficiary_not_allowed\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=554, completion_tokens=29, total_tokens=583)",66
I want to transfer money to a beneficiery. Why can't I?,"The sentence ""I want to transfer money to a beneficiary. Why can't I?"" belongs to the category: 'transfer_not_received_by_recipient'.",7,"id='8cdaa5b3daed8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102321 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=17064007494122623000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I want to transfer money to a beneficiary. Why can\'t I?"" belongs to the category: \'transfer_not_received_by_recipient\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=555, completion_tokens=31, total_tokens=586)",66
Can you help with a transfer to an account,"The sentence ""Can you help with a transfer to an account"" belongs to the category: 'transfer_into_account'.",7,"id='8cdaa5b67cb48c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102322 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=7951630404044521000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Can you help with a transfer to an account"" belongs to the category: \'transfer_into_account\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=549, completion_tokens=24, total_tokens=573)",65
why isnt my account allowing transfers,"The sentence ""why isn't my account allowing transfers"" belongs to the category: **transfer_not_received_by_recipient**",7,"id='8cdaa5ba0f608c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102322 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=15784997633325960000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""why isn\'t my account allowing transfers"" belongs to the category: **transfer_not_received_by_recipient**', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=546, completion_tokens=25, total_tokens=571)",66
"I want to buy cryptocurrency, but your app doesn't let me. Why?","The sentence ""I want to buy cryptocurrency, but your app doesn't let me. Why?"" belongs to the category of 'unsupported_cards_and_currencies' or more specifically, 'fiat_currency_support'.",7,"id='8cdaa5be0af78c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102323 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=2253035737049172000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I want to buy cryptocurrency, but your app doesn\'t let me. Why?"" belongs to the category of \'unsupported_cards_and_currencies\' or more specifically, \'fiat_currency_support\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=556, completion_tokens=42, total_tokens=598)",36
i tried to make a transfer to a beneficiary and it didn't go through,"The sentence ""I tried to make a transfer to a beneficiary and it didn't go through"" belongs to the category: **transfer_not_received_by_recipient**.",7,"id='8cdaa5c18db98c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102323 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=16372883875925973000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I tried to make a transfer to a beneficiary and it didn\'t go through"" belongs to the category: **transfer_not_received_by_recipient**.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=555, completion_tokens=34, total_tokens=589)",66
Why was a transfer to an account not allowed?,"The sentence ""Why was a transfer to an account not allowed?"" belongs to the category of 'beneficiary_not_allowed'.",7,"id='8cdaa5c5382d8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102326 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=2757117017075917300, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Why was a transfer to an account not allowed?"" belongs to the category of \'beneficiary_not_allowed\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=550, completion_tokens=25, total_tokens=575)",7
"When I made a transfer, there was a fee.  Why?","The sentence ""When I made a transfer, there was a fee.  Why?"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5d20a338c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102326 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=388476874412565200, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""When I made a transfer, there was a fee.  Why?"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=554, completion_tokens=29, total_tokens=583)",64
I was charged a fee for my transfer.,"The sentence ""I was charged a fee for my transfer"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5d68db88c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102327 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=11706823104108208000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I was charged a fee for my transfer"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=549, completion_tokens=24, total_tokens=573)",64
Is there a reason I was charged a fee to transfer?,"The sentence ""Is there a reason I was charged a fee to transfer?"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5dcaab18c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102328 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=16059273231630029000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Is there a reason I was charged a fee to transfer?"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=27, total_tokens=579)",64
Why was a charged just for transferring?,"The sentence ""Why was a charged just for transferring?"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5e14e378c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102328 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=1292046120389548800, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Why was a charged just for transferring?"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=548, completion_tokens=23, total_tokens=571)",64
I had to pay in order to do a transfer,"The sentence ""I had to pay in order to do a transfer"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5e468fc8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102330 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=16615863405279074000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I had to pay in order to do a transfer"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=550, completion_tokens=26, total_tokens=576)",64
What is the transfer fee charge?,"The sentence ""What is the transfer fee charge?"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5eef99b8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102331 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=8061939462541519000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""What is the transfer fee charge?"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=547, completion_tokens=22, total_tokens=569)",64
Why was I charged extra for transferring money?,"The sentence ""Why was I charged extra for transferring money?"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5f2bc5e8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102332 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=6001060329010475000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""Why was I charged extra for transferring money?"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=549, completion_tokens=24, total_tokens=573)",64
im not paying this transfer fee,"The sentence ""im not paying this transfer fee"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa5fcec7b8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102333 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=11282540620659567000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""im not paying this transfer fee"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=546, completion_tokens=22, total_tokens=568)",64
I am being charged a transfer fee aren't they free?,"The sentence ""I am being charged a transfer fee aren't they free?"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa600df7a8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102334 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=10650394377674107000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I am being charged a transfer fee aren\'t they free?"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=27, total_tokens=579)",64
What is the maximum I can transfer before I incur fees?,"The sentence ""What is the maximum I can transfer before I incur fees?"" belongs to the category of 'transfer_fee_charged'.",64,"id='8cdaa6056afa8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102335 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=5868364964812154000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""What is the maximum I can transfer before I incur fees?"" belongs to the category of \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=552, completion_tokens=27, total_tokens=579)",64
I got 2 transfer fees and I thought transfers were free.,"The sentence ""I got 2 transfer fees and I thought transfers were free"" belongs to the category: 'transfer_fee_charged'.",64,"id='8cdaa60cb82c8c51-EWR' object=<ObjectType.ChatCompletion: 'chat.completion'> created=1728102335 model='meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo' choices=[ChatCompletionChoicesData(index=0, logprobs=None, seed=6344593245445794000, finish_reason=<FinishReason.EOS: 'eos'>, message=ChatCompletionMessage(role=<MessageRole.ASSISTANT: 'assistant'>, content='The sentence ""I got 2 transfer fees and I thought transfers were free"" belongs to the category: \'transfer_fee_charged\'.', tool_calls=[]))] prompt=[] usage=UsageData(prompt_tokens=553, completion_tokens=28, total_tokens=581)",64
