documents,llm_responses,actual_labels,complete_responses,extracted_labels
How do I go about activating my new card?,"The sentence ""How do I go about activating my new card?"" belongs to the category **'activate_my_card'**. 


Let me know if you have another sentence you'd like me to classify! 
",0,"ModelResponse(id='8e8c0e9659662f7d-LAX', created=1732646951, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""How do I go about activating my new card?"" belongs to the category **\'activate_my_card\'**. \n\n\nLet me know if you have another sentence you\'d like me to classify! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=48, prompt_tokens=659, total_tokens=707, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
What is the activation process on my new card?,"The sentence ""What is the activation process on my new card?"" belongs to the category **'activate_my_card'**. 


Let me know if you have another sentence you'd like me to categorize! 
",0,"ModelResponse(id='8e8c0e9a8fad2f7d-LAX', created=1732646952, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""What is the activation process on my new card?"" belongs to the category **\'activate_my_card\'**. \n\n\nLet me know if you have another sentence you\'d like me to categorize! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=48, prompt_tokens=659, total_tokens=707, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
I would like to get help from someone with activating my card.,"The category is **activate_my_card**. 
",0,"ModelResponse(id='8e8c0ea128c82f7d-LAX', created=1732646953, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The category is **activate_my_card**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=14, prompt_tokens=662, total_tokens=676, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
What is the process for activating my card?,"The sentence ""What is the process for activating my card?"" belongs to the category **'activate_my_card'**. 
",0,"ModelResponse(id='8e8c0ea4ce5d2f7d-LAX', created=1732646953, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""What is the process for activating my card?"" belongs to the category **\'activate_my_card\'**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=658, total_tokens=687, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
How do I use my new card?,"This sentence belongs to the **card_arrival** category. 


The user is asking about the functionality of their newly received card. 
",0,"ModelResponse(id='8e8c0ea90cb92f7d-LAX', created=1732646954, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='This sentence belongs to the **card_arrival** category. \n\n\nThe user is asking about the functionality of their newly received card. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=31, prompt_tokens=657, total_tokens=688, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",11
I got my new card but I am not sure if it need s activated and how?,"The sentence ""I got my new card but I am not sure if it needs activated and how?"" belongs to the category **card_activation**. 


Let me know if you have another sentence you'd like me to classify! 
",0,"ModelResponse(id='8e8c0eac6a612f7d-LAX', created=1732646954, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""I got my new card but I am not sure if it needs activated and how?"" belongs to the category **card_activation**. \n\n\nLet me know if you have another sentence you\'d like me to classify! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=51, prompt_tokens=667, total_tokens=718, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
What are the steps to activating a new card?,"The sentence ""What are the steps to activating a new card?"" belongs to the category **'activate_my_card'**. 
",0,"ModelResponse(id='8e8c0eb0e9a02f7d-LAX', created=1732646955, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""What are the steps to activating a new card?"" belongs to the category **\'activate_my_card\'**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=30, prompt_tokens=659, total_tokens=689, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
"I would like to activate my card to use now, can you help me?","The category is **activate_my_card**. 
",0,"ModelResponse(id='8e8c0eb3edfe2f7d-LAX', created=1732646956, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The category is **activate_my_card**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=14, prompt_tokens=665, total_tokens=679, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
How do I activate a new card?,"The sentence ""How do I activate a new card?"" belongs to the category **'activate_my_card'**. 
",0,"ModelResponse(id='8e8c0eb6ba122f7d-LAX', created=1732646956, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""How do I activate a new card?"" belongs to the category **\'activate_my_card\'**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=28, prompt_tokens=657, total_tokens=685, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
I just got this card & I don't know how to activate it.,"The sentence ""I just got this card & I don't know how to activate it"" belongs to the category **'activate_my_card'**. 


Let me know if you have another sentence you'd like me to classify! 
",0,"ModelResponse(id='8e8c0eba0ef62f7d-LAX', created=1732646957, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""I just got this card & I don\'t know how to activate it"" belongs to the category **\'activate_my_card\'**. \n\n\nLet me know if you have another sentence you\'d like me to classify! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=54, prompt_tokens=665, total_tokens=719, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
I got my new card. How do I activate it?,"The sentence ""I got my new card. How do I activate it?"" belongs to the category **'activate_my_card'**. 


Let me know if you have another sentence you'd like me to classify! 
",0,"ModelResponse(id='8e8c0ebf3d6e2f7d-LAX', created=1732646957, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""I got my new card. How do I activate it?"" belongs to the category **\'activate_my_card\'**. \n\n\nLet me know if you have another sentence you\'d like me to classify! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=50, prompt_tokens=661, total_tokens=711, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
What do I need to do to activate my card?,"The sentence ""What do I need to do to activate my card?"" belongs to the category **activate_my_card**. 
",0,"ModelResponse(id='8e8c0ec59e802f7d-LAX', created=1732646959, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""What do I need to do to activate my card?"" belongs to the category **activate_my_card**. \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=29, prompt_tokens=660, total_tokens=689, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",0
I see some fees for cash withdraw.,"The sentence ""I see some fees for cash withdraw"" belongs to the category **cash_withdrawal_charge**. 


Let me know if you have another sentence you'd like me to classify! 
",19,"ModelResponse(id='8e8c0eca8d642f7d-LAX', created=1732646959, model='together_ai/google/gemma-2-9b-it', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='eos', index=0, message=Message(content='The sentence ""I see some fees for cash withdraw"" belongs to the category **cash_withdrawal_charge**. \n\n\nLet me know if you have another sentence you\'d like me to classify! \n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=44, prompt_tokens=657, total_tokens=701, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None, prompt=[])",19
