news,llm_responses,complete_responses,actual_labels,extracted_labels
"oil adds to gains, gold steady after philly fed","Here's the analysis of the headline ""oil adds to gains, gold steady after philly fed"":

* **Price or Not:** 1 (The headline mentions ""gains"" for oil and ""steady"" for gold, indicating price information.)
* **Direction Up:** 1 (The phrase ""adds to gains"" suggests an increase in oil prices.)
* **Direction Down:** 0 (There is no indication of a decrease in prices.)
* **Direction Constant:** 0 (There is no mention of prices remaining constant.)
* **Past Price:** 1 (The headline refers to ""","ModelResponse(id='chatcmpl-184144a3-cdf7-e6d3-d971-5d36ec2b9c75', created=1738131640, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='Here\'s the analysis of the headline ""oil adds to gains, gold steady after philly fed"":\n\n* **Price or Not:** 1 (The headline mentions ""gains"" for oil and ""steady"" for gold, indicating price information.)\n* **Direction Up:** 1 (The phrase ""adds to gains"" suggests an increase in oil prices.)\n* **Direction Down:** 0 (There is no indication of a decrease in prices.)\n* **Direction Constant:** 0 (There is no mention of prices remaining constant.)\n* **Past Price:** 1 (The headline refers to ""', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=203, total_tokens=331, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 1, 1, 0, 0]",
"Gold ends marginally lower, but posts monthly gain","Here's the analysis of the headline ""Gold ends marginally lower, but posts monthly gain"":

* **Price or Not:** 1 (The headline mentions the price of gold.)
* **Direction Up:** 0 (The headline does not mention the price going up.)
* **Direction Down:** 1 (The headline mentions the price ending lower.)
* **Direction Constant:** 0 (The headline does not mention the price remaining constant.)
* **Past Price:** 1 (The headline talks about the price of gold at the end of the month.)
* **Future Price:** 0 (The headline","ModelResponse(id='chatcmpl-5b9f4b35-5c7a-2fc9-f566-51922779b3ca', created=1738131641, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content='Here\'s the analysis of the headline ""Gold ends marginally lower, but posts monthly gain"":\n\n* **Price or Not:** 1 (The headline mentions the price of gold.)\n* **Direction Up:** 0 (The headline does not mention the price going up.)\n* **Direction Down:** 1 (The headline mentions the price ending lower.)\n* **Direction Constant:** 0 (The headline does not mention the price remaining constant.)\n* **Past Price:** 1 (The headline talks about the price of gold at the end of the month.)\n* **Future Price:** 0 (The headline', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=201, total_tokens=329, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 1, 0, 1, 0, 0]",
"gold prices dull, trade under $474 in morning dealings",0.,"ModelResponse(id='chatcmpl-e3391dde-da57-1827-9e27-2cae54df5548', created=1738131641, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=205, total_tokens=210, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 0, 1, 0, 1, 0, 0]",
gold adds to gain after weekly jobless-claims report,"0, 1, 0, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-6d38959d-928b-12f9-56c6-76928756dc64', created=1738131641, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 1, 0, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=203, total_tokens=225, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
harmony calls for gold fields chairman resignation -rpt,"Here's the analysis of the headline:

* **Price or Not:** 0
* **Direction Up:** 0
* **Direction Down:** 0
* **Direction Constant:** 0
* **Past Price:** 0
* **Future Price:** 0
* **Past News:** 1 (The headline refers to a call for resignation, which is a past event.)

**Total Score:** 1.","ModelResponse(id='chatcmpl-2700ccd4-40f2-fef8-0ccb-f592392964ab', created=1738131642, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content=""Here's the analysis of the headline:\n\n* **Price or Not:** 0\n* **Direction Up:** 0\n* **Direction Down:** 0\n* **Direction Constant:** 0\n* **Past Price:** 0\n* **Future Price:** 0\n* **Past News:** 1 (The headline refers to a call for resignation, which is a past event.)\n\n**Total Score:** 1."", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=93, prompt_tokens=202, total_tokens=295, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[0, 0, 0, 0, 0, 0, 1]",
gold exchange-traded fund just a click away,"0, 0, 0, 0, 0, 0, 0.","ModelResponse(id='chatcmpl-e8d2fe25-25ff-cb54-2c4e-383fb123e916', created=1738131642, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 0, 0, 0, 0, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=202, total_tokens=224, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[0, 0, 0, 0, 0, 0, 1]",
Gold futures log lowest finish since June,"0, 0, 0, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-889f19a0-8a2d-bda5-75d2-5d051093f1d7', created=1738131643, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 0, 0, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=199, total_tokens=221, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 0, 1, 0, 1, 0, 0]",
"Gold futures fall 0.07% on weak global cues, profit-booking","0, 0, 1, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-2747a902-242e-b4cf-089e-a29394f06941', created=1738131643, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 0, 1, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=209, total_tokens=231, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 0, 1, 0, 1, 0, 0]",
"august gold trades at $1,304/oz, after $1,301.30 comex settlement","0, 1, 0, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-50f48063-4415-1a28-03a7-e96b485e6e1d', created=1738131643, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 1, 0, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=218, total_tokens=240, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
Gold Prices Remain Higher on Weaker Dollar,"0, 1, 0, 1, 1, 0, 0.","ModelResponse(id='chatcmpl-e25ba662-99a1-853d-a362-c537f90b4b2f', created=1738131644, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 1, 0, 1, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=201, total_tokens=223, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
Gold futures finish the week with a gain of about 0.3%,"0, 1, 0, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-807e05a4-71f4-e415-c708-6a610bc9a1e8', created=1738131644, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 1, 0, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=207, total_tokens=229, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
"Dec. gold settles at $1,276.80/oz, up $7.30, or 0.6%, for the session","0, 1, 0, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-a79bcc0c-72de-d4eb-7ca0-0dfd0d7659b2', created=1738131644, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 1, 0, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=226, total_tokens=248, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
"illicit gold: india's smugglers shut out refiners, banks","0, 0, 0, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-6313ee5e-d5f4-7e03-3b54-00a328ed57de', created=1738131644, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 0, 0, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=207, total_tokens=229, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[0, 0, 0, 0, 0, 0, 1]",
"February gold falls $7.20, or 0.7%, at $1,183.20/oz.","Here's the analysis of the headline:

* **Price or Not:** 1 (The headline explicitly mentions the price of gold.)
* **Direction Up:** 0 (The headline states that the price fell, indicating a downward direction.)
* **Direction Down:** 1 (The headline clearly states the price decreased.)
* **Direction Constant:** 0 (The headline does not mention anything about the price remaining constant.)
* **Past Price:** 1 (The headline discusses the current price of gold.)
* **Future Price:** 0 (The headline does not mention anything about future prices.)
*","ModelResponse(id='chatcmpl-1d4a39c1-a8c8-40b5-0304-75f4cbb82bb7', created=1738131645, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='length', index=0, message=Message(content=""Here's the analysis of the headline:\n\n* **Price or Not:** 1 (The headline explicitly mentions the price of gold.)\n* **Direction Up:** 0 (The headline states that the price fell, indicating a downward direction.)\n* **Direction Down:** 1 (The headline clearly states the price decreased.)\n* **Direction Constant:** 0 (The headline does not mention anything about the price remaining constant.)\n* **Past Price:** 1 (The headline discusses the current price of gold.)\n* **Future Price:** 0 (The headline does not mention anything about future prices.)\n*"", role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=128, prompt_tokens=221, total_tokens=349, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 0, 1, 0, 1, 0, 0]",
Gold edges lower as dollar gain on Fed interest rate expectations,0.,"ModelResponse(id='chatcmpl-e2df9afe-03e0-b49e-2ee6-c29b2ed7179e', created=1738131646, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=203, total_tokens=208, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 0, 1, 0, 1, 0, 0]",
"gold futures drop as dollar rallies, oil falls","0, 0, 1, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-92b1b994-cadc-2f29-ac58-9eb5a3a95d97', created=1738131646, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 0, 1, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=201, total_tokens=223, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 0, 1, 0, 1, 0, 0]",
gold prices up in asian trade,"0, 1, 0, 0, 0, 1, 0.","ModelResponse(id='chatcmpl-c460012e-2c9b-f129-a665-a2077ac82e44', created=1738131646, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 1, 0, 0, 0, 1, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=198, total_tokens=220, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
Gold inches higher as US-China trade optimism pressures dollar,"0, 1, 0, 0, 1, 0, 0.","ModelResponse(id='chatcmpl-a2febe7c-4edd-7421-968e-f34a0e036f4f', created=1738131647, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0, 1, 0, 0, 1, 0, 0.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=22, prompt_tokens=203, total_tokens=225, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
gold climbs to one-week high,0.,"ModelResponse(id='chatcmpl-52edeff3-3dbe-bde7-5af6-e78ef6af45ed', created=1738131647, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='0.\n', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=199, total_tokens=204, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)","[1, 1, 0, 0, 1, 0, 0]",
