X_profile,y,llm_responses,complete_responses
"This customer is a 41-year-old male who has completed high school education. He is a citizen and has an annual income of $98,445. However, his credit score is 599, which is considered poor. He is applying for a home loan with a length of 4 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 47-year-old female who has completed college education and is a citizen. She has a credit score of 779 and an annual income of $113,317. She is looking for a car loan with a length of 2 years and will have 2 signers.",1,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 32-year-old male who has completed high school education. He is a citizen and has an income of $97,108. His credit score is 550, which is considered poor. He is applying for a home loan with a loan length of 6 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 48-year-old female with a college education and a yearly income of $90,237. She is applying for a car loan with a loan length of 2 years and will have 2 signers. Her credit score is 602 and she is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 37-year-old male with a high school education and a credit score of 592. He is a citizen and has an income of $111,413. He is applying for a car loan with a loan length of 0 and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 48-year-old male who has completed high school education. He is a citizen and has an annual income of $112,090. His credit score is 593, and he is looking for a car loan with a length of 2 years. He will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 33-year-old male who has completed high school education. He is a citizen and has an annual income of $98,858. His credit score is 616, and he is applying for a home loan with a length of 7 years. There are two signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 40-year-old male with a high school education and a credit score of 623. He is a citizen and has an income of $99,665. He is applying for a car loan with a length of 1 year and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 40-year-old female who has completed high school education. She is a citizen and has an annual income of $82,284. Her credit score is 668, and she is applying for a car loan with a length of 1 year. There are two signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 49-year-old male who has completed high school education. He is a citizen and has an annual income of $112,824. However, his credit score is 556, which is considered poor. He is applying for a home loan with a loan length of 5 years and will have 2 signers.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 42-year-old female who has graduated from graduate school. She is a citizen and has a credit score of 623. Her income is $118,537 and she is looking for a car loan with a length of 2 years. She will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 46-year-old female who has completed high school education. She is a citizen and has a credit score of 627. Her income is $100,459 and she is applying for a car loan with a length of 1 year. There are 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 54-year-old female who has completed high school education and is a citizen. She has an annual income of $112,583 and a credit score of 671. She is looking for a car loan and will have two signers on the loan. The loan length is not specified.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 49-year-old female with a college education and a yearly income of $107,024. She has a credit score of 628 and is applying for a car loan with a length of 3 years. There will be 2 signers on the loan and she is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 43-year-old male who has completed high school education. He is a citizen and has a credit score of 672. His annual income is $89,854 and he is looking for a home loan with a length of 6 years. He will be the only signer on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 38-year-old male with a high school education and a yearly income of $97,633. He has a credit score of 621 and is applying for a car loan. The loan length and number of signers are not specified. He is a citizen of the country.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 30-year-old male who has completed high school education and is a citizen. He is seeking a home loan with a loan length of 4 years and will have 2 signers. His income is $88,932 and his credit score is 513.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 42-year-old male with a high school education and a yearly income of $78,563. He is applying for a car loan with a loan length of 1 year and will have 2 signers. His credit score is 577 and he is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 31-year-old male who has completed high school education. He is a citizen and has an annual income of $73,523. His credit score is 645, and he is looking for a home loan with a length of 4 years. He will have 2 signers on the loan.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"The customer is a 47-year-old male with a high school education and a yearly income of $95,405. He has a credit score of 676 and is applying for a car loan. The loan length and citizenship status are not specified, but there are two signers on the loan. The customer is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
"This customer is a 43-year-old male with a high school education and a yearly income of $83,456. He is applying for a car loan with a loan length of 2 years and will have 2 signers. His credit score is 546 and he is a citizen.",0,,"litellm.RateLimitError: litellm.RateLimitError: VertexAIException - {
  ""error"": {
    ""code"": 429,
    ""message"": ""Resource has been exhausted (e.g. check quota)."",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
"
