prompt,answer,book_name,chapter_number,chapter_name
"3. If the government for the state of Washington collects $65.8 billion in tax revenues in 2013 and total spending in the same year is $74.8 billion, the result will be:

A: an increase in payroll tax.
B: an increase in excise tax.
C: a budget surplus.
D: a budget deficit.",D: a budget deficit.,Principles of Economics,30, government budgets 
"4. A ______________________ is created each time the federal government spends more than it collects in taxes in a given year.

A: budget deficit
B: budget surplus
C: corporate tax
D: regressive tax",A: budget deficit,Principles of Economics,30, government budgets 
"5. A ______________________ means that government spending and taxes are equal.

A: fiscal budget
B: balanced budget
C: contractionary fiscal policy
D: discretionary fiscal policy",B: balanced budget,Principles of Economics,30, government budgets 
"6. A __________________________ policy will cause a greater share of income to be collected from those with high incomes than from those with lower incomes.

A: proportional tax
B: regressive tax
C: progressive tax
D: excise tax",C: progressive tax,Principles of Economics,30, government budgets 
"7. A ________________________________ is calculated as a flat percentage of income earned, regardless of level of income.

A: progressive tax
B: regressive tax
C: proportional tax
D: estate and gift tax",C: proportional tax,Principles of Economics,30, government budgets 
"8. When the share of individual income tax collected by the government from people with higher incomes is smaller than the share of tax collected from people with lower incomes, then the tax is ____________________.

A: optional
B: proportional
C: progressive
D: regressive",D: regressive,Principles of Economics,30, government budgets 
"9. In 2010, Microsoft will pay corporate income tax to the federal government based on the company's __________________.

A: proportional tax rate
B: corporate profits
C: optional tax rate
D: excise profits",B: corporate profits,Principles of Economics,30, government budgets 
"10. What do goods like gasoline, tobacco, and alcohol typically share in common?

A: A progressive tax is imposed on each of them.
B: A regressive tax is imposed on each of them.
C: They are all subject to government excise taxes.
D: They are all subject to government fiscal taxes.",C: They are all subject to government excise taxes.,Principles of Economics,30, government budgets 
"11. The federal government levies _____________________________ on people who pass assets ____________________________, either after death or during life.

A: an estate and gift tax; to the next generation
B: a regressive tax; to non-family members
C: an excise tax; to their children
D: a progressive tax; to non-family members",A: an estate and gift tax; to the next generation,Principles of Economics,30, government budgets 
"12. If government tax policy requires Peter to pay $15,000 in tax on annual income of $200,000 and Paul to pay $10,000 in tax on annual income of $100,000, then the tax policy is:

A: optional.
B: progressive.
C: proportional.
D: regressive.",D: regressive.,Principles of Economics,30, government budgets 
"13. If government tax policy requires Jane to pay $25,000 in taxes on annual income of $200,000 and Mary to pay $10,000 in tax on annual income of $100,000, then the tax policy is:

A: regressive.
B: progressive.
C: proportional.
D: optional.",B: progressive.,Principles of Economics,30, government budgets 
"14. If government tax policy requires Bill to pay $20,000 in taxes on annual income of $200,000 and Paul to pay $10,000 in tax on annual income of $100,000, then the tax policy is:

A: regressive.
B: progressive.
C: proportional.
D: optional.",C: proportional.,Principles of Economics,30, government budgets 
"15. By June, 2010, the U.S. government owed $13.6 trillion dollars ________________ that, over time, has remained unpaid.

A: from decreases in excise tax
B: from decreases in income tax
C: in accumulated government debt
D: from decreases in corporate tax",C: in accumulated government debt,Principles of Economics,30, government budgets 
